,Date,Time,Header,Info,Length,Header,PayLoad
10,2021 Apr 14,04:46:29.943, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 40
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|40| 0| 0| 0| 0| 0| 0| 0| 0| 0| 0| 0|NA|","112
","  70 00 88 B8 E7 4E 92 36 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 80 02 00 10 01 00 00 0000 00 00 00 00 00 00 00 28 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 
11,2021 Apr 14,04:46:29.943, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 0
TB ReTx Bytes= 0
Num MCS= 0
Num PRB= 0
PHR= 0
Total Power= 0
Num New TX TB= 0
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 0
TPC Accum= 0
Num ULSCH Sched= 0
Num No ULSCH Sched = 0
Pcmax= 0 dbm10","128
","  80 00 81 B8 3F 4F 92 36 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 
12,2021 Apr 14,04:46:29.944, 0xB821  NR5G RRC OTA Packet  --  BCCH_DL_SCH / SystemInformationBlockType1,"Subscription ID = 1
Misc ID = 0
Pkt Version = 9
RRC Release Number.Major.minor = 15.9.0
Radio Bearer ID = 0, Physical Cell ID = 14
Freq = 633312
Sfn = 256, SubFrameNum = 0
slot = 0
PDU Number = BCCH_DL_SCH Message,Msg Length = 123
SIB Mask in SI =0x02

Interpreted PDU:

value BCCHDLSCHMessage ::= 
{
message c1 : systemInformationBlockType1 : 
{
cellSelectionInfo 
{
qRxLevMin 50,
qRxLevMinSUL 50,
qQualMin 30
},
cellAccessRelatedInfo 
{
plmnIdentityList 
{
{
plmnIdentityList 
{
{
mcc 
{
4,
0,
5
},
mnc 
{
8,
7,
4
}
}
},
trackingAreaCode '00000000 00000000 00000011'B,
cellIdentity '00000000 00000111 00110000 00000000 0001'B,
cellReservedForOperatorUse notReserved
}
}
},
siSchedulingInfo 
{
schedulingInfoList 
{
{
siBroadcastStatus broadcasting,
siPeriodicity rf128,
sibMappingInfo 
{
{
type sibType2,
valueTag 0,
areaScope true
},
{
type sibType2,
valueTag 0,
areaScope true
}
}
},
{
siBroadcastStatus broadcasting,
siPeriodicity rf256,
sibMappingInfo 
{
{
type sibType3,
valueTag 0,
areaScope true
},
{
type sibType3,
valueTag 0,
areaScope true
}
}
}
},
siWindowLength s40
},
servingCellConfigCommon 
{
downlinkConfigCommon 
{
frequencyInfoDL 
{
frequencyBandList 
{
{
freqBandIndicatorNR 78
}
},
offsetToPointA 250,
scsSpecificCarrierList 
{
{
offsetToCarrier 0,
subcarrierSpacing kHz30,
carrierBandwidth 273
}
}
},
initialDownlinkBWP 
{
genericParameters 
{
locationAndBandwidth 1099,
subcarrierSpacing kHz30
},
pdcchConfigCommon setup : 
{
controlResourceSetZero 10,
searchSpaceZero 0,
commonSearchSpaceList 
{
{
searchSpaceId 1,
controlResourceSetId 0,
monitoringSlotPeriodicityAndOffset sl1 : NULL,
monitoringSymbolsWithinSlot '10000000 000000'B,
nrofCandidates 
{
aggregationLevel1 n0,
aggregationLevel2 n0,
aggregationLevel4 n2,
aggregationLevel8 n0,
aggregationLevel16 n0
},
searchSpaceType common : 
{
dciFormat00AndFormat10 
{
}
}
}
},
searchSpaceSIB1 0,
searchSpaceOtherSystemInformation 1,
pagingSearchSpace 1,
raSearchSpace 1
},
pdschConfigCommon setup : 
{
pdschTimeDomainAllocationList 
{
{
k0 0,
mappingType typeA,
startSymbolAndLength 40
},
{
k0 0,
mappingType typeA,
startSymbolAndLength 54
},
{
k0 0,
mappingType typeA,
startSymbolAndLength 96
}
}
}
},
bcchConfig 
{
modificationPeriodCoeff n16
},
pcchConfig 
{
defaultPagingCycle rf64,
nAndPagingFrameOffset oneT : NULL,
ns four,
firstPDCCHMonitoringOccasionOfPO sCS15KHZoneT : 
{
1
}
}
},
uplinkConfigCommon 
{
frequencyInfoUL 
{
scsSpecificCarrierList 
{
{
offsetToCarrier 0,
subcarrierSpacing kHz30,
carrierBandwidth 273
}
},
pMax 23
},
initialUplinkBWP 
{
genericParameters 
{
locationAndBandwidth 3295,
subcarrierSpacing kHz30
},
rachConfigCommon setup : 
{
rachConfigGeneric 
{
prachConfigurationIndex 7,
msg1FDM one,
msg1FrequencyStart 28,
zeroCorrelationZoneConfig 1,
preambleReceivedTargetPower 70,
preambleTransMax n10,
powerRampingStep dB0,
raResponseWindow sl80
},
totalNumberOfRAPreambles 4,
ssbperRACHOccasionAndCBPreamblesPerSSB four : 1,
raContentionResolutionTimer sf64,
rsrpThresholdSSB 0,
prachRootSequenceIndex l839 : 22,
restrictedSetConfig unrestrictedSet
},
puschConfigCommon setup : 
{
puschTimeDomainAllocationList 
{
{
k2 3,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 4,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 5,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 6,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 8,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 9,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 10,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 11,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 12,
mappingType typeA,
startSymbolAndLength 55
}
},
msg3DeltaPreamble 0,
p0NominalWithGrant 84
},
pucchConfigCommon setup : 
{
pucchResourceCommon 0,
pucchGroupHopping neither,
p0nominal 80
}
},
timeAlignmentTimerCommon infinity
},
ssbPositionsInBurst 
{
inOneGroup '10000000'B
},
ssbPeriodicityServingCell ms20,
tddULDLConfigurationCommon 
{
referenceSubcarrierSpacing kHz30,
pattern1 
{
dlULTransmissionPeriodicity ms5,
nrofDownlinkSlots 7,
nrofDownlinkSymbols 10,
nrofUplinkSlots 2,
nrofUplinkSymbols 0
}
},
ssPBCHBlockPower 15
},
ueTimersAndConstants 
{
t300 ms1000,
t301 ms1000,
t310 ms1000,
n310 n1,
t311 ms1000,
n311 n1,
t319 ms1000
}
}
}","159
","  9F 00 21 B8 ED 0A 93 36 C9 97 F2 00 
 ", 09 00 00 00 0F 90 00 0E 00 E0 A9 0900 00 00 D2 03 02 02 00 00 00 7B 006C 83 28 A3 40 41 40 5C 3A 00 00 0180 03 98 00 0C 02 81 C0 0C 00 50 E106 10 1A 42 13 43 E8 00 00 C4 18 112C D7 F4 06 E0 80 40 00 02 01 00 0082 0D 28 05 10 0D A0 30 35 00 00 4400 00 62 1A B8 33 7C DA 00 E0 70 6118 E1 D0 E0 00 B1 3C 43 37 88 6F 14DE 31 BC 83 79 26 F2 8D E5 9B CC 372E D5 01 EB A0 10 58 0F 40 20 5A B680 28 00 00 00 00 00 00 00 00 00 0000 00 00 
13,2021 Apr 14,04:46:29.947, 0xB887  NR5G MAC PDSCH Status,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 5
ML1 State Change = 5
Log Fields Change BMask= 0x40
Sub ID = 0
Num Records= 1
Records
 
 | | ||PDSCH Status Info |
 | | || | ||  || | HARQ  || | | | | | | || || || | | | |
 | | || | ||  || | Or ||K1| || | | | | | | || || ||RX |RX |RX |RX |
 | | |Num | | ||  || | MBSFN||Or| || New | | |HD |HARQ |HD |HARQ ||Is ||High ||Antenna|Antenna|Antenna|Antenna|
 | |System Time|PDSCH |Carrier|Tech||Conn| |Band|Variant|Physical||TB ||SCS| |Num ||Area |RNTI|PMCH| |Num |Iteration|CRC |CRC |Tx| |Discard|Bypass|Bypass|Num |Onload |Onload |Offload|Offload|Did |IOVec||Clock||Mapping|Mapping|Mapping|Mapping|
 |#|Slot|Numerology|Frame|Status|ID |Id|Opcode|ID|Bandwidth|Type|Id |cell ID |EARFCN|Index|TB Size |MU |MCS|Rbs |RV|Id |Type|ID|TCI|Layers|Index|State |Status|Flag|NDI|Mode |Decode|HARQ|ReTx|Timeout|Timeout|Timeout|Timeout|Recomb|Valid|Mod Type|Mode |Num RX|0|1|2|3|
 
 |0| 0| 30kHz|978| 1|0| 1| 0| 0|3| 0|0|14|633312|0| 123|1|9| 6| 0|0| 2| 1|0| 1|0|PASS|PASS| 1|0|0| 0| 0| 0|0|0|0|0| 0| true|QPSK|0|2x2_MIMO|0|0|0|0|","56
","  38 00 87 B8 18 78 95 36 C9 97 F2 00 
 ", 05 00 02 00 00 00 00 00 00 50 00 0040 00 00 01 00 01 D2 03 01 00 00 0001 D2 03 06 0E 80 A7 26 60 0F 80 2406 00 48 00 03 00 41 00 
14,2021 Apr 14,04:46:29.948, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change
 ML1 State Change = 1
Log Fields Change BMask= 0x40
Num Records= 1
Num Total Slots= 50
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|50| 1| 1| 0| 0| 0| 0| 123| 0| 123| 0| 0|0.00|","112
","  70 00 88 B8 A5 52 96 36 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 10 00 0040 00 00 01 20 03 00 10 01 00 00 0000 00 00 00 00 00 00 00 32 00 00 0001 00 00 00 01 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 007B 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 7B 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 
15,2021 Apr 14,04:46:29.948, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 0
TB ReTx Bytes= 0
Num MCS= 0
Num PRB= 0
PHR= 0
Total Power= 0
Num New TX TB= 0
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 0
TPC Accum= 0
Num ULSCH Sched= 0
Num No ULSCH Sched = 0
Pcmax= 0 dbm10","128
","  80 00 81 B8 72 53 96 36 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 
16,2021 Apr 14,04:46:29.954, 0xB8D2  NR5G LL1 FW MAC TX IU Power,"Subscription ID = 1
Misc ID = 0
Version = 1
Version 1[0]
 Code= FULL_PKT
 Length= 12
Version 1[1]
 Code= PAD_PKT
 Length= 4
Version 1[2]
 Code= PAD_PKT
 Length= 4","28
","  1C 00 D2 B8 B4 9F 9A 36 C9 97 F2 00 
 ", 01 00 00 00 FC 0C 00 00 FE 04 10 00FE 04 10 00 
17,2021 Apr 14,04:46:29.960, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 60
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|60| 1| 1| 0| 0| 0| 0| 123| 0| 123| 0| 0|0.00|","112
","  70 00 88 B8 6A 07 A0 36 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 C0 03 00 10 01 00 00 0000 00 00 00 00 00 00 00 3C 00 00 0001 00 00 00 01 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 007B 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 7B 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 
18,2021 Apr 14,04:46:29.960, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 0
TB ReTx Bytes= 0
Num MCS= 0
Num PRB= 0
PHR= 0
Total Power= 0
Num New TX TB= 0
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 0
TPC Accum= 0
Num ULSCH Sched= 0
Num No ULSCH Sched = 0
Pcmax= 0 dbm10","128
","  80 00 81 B8 66 08 A0 36 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 
19,2021 Apr 14,04:46:29.965, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 70
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|70| 1| 1| 0| 0| 0| 0| 123| 0| 123| 0| 0|0.00|","112
","  70 00 88 B8 B4 01 A4 36 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 60 04 00 10 01 00 00 0000 00 00 00 00 00 00 00 46 00 00 0001 00 00 00 01 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 007B 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 7B 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 
20,2021 Apr 14,04:46:29.965, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 0
TB ReTx Bytes= 0
Num MCS= 0
Num PRB= 0
PHR= 0
Total Power= 0
Num New TX TB= 0
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 0
TPC Accum= 0
Num ULSCH Sched= 0
Num No ULSCH Sched = 0
Pcmax= 0 dbm10","128
","  80 00 81 B8 35 02 A4 36 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 
21,2021 Apr 14,04:46:29.969, 0xB823  NR5G RRC Serving Cell Info,"Subscription ID = 1
Misc ID = 0
Version = 4
Physical Cell ID= 14
DL Frequency= 633312
UL Frequency= 630058
DL Bandwidth= 100
UL Bandwidth= 100
Cell Id = 0x0000000000730001
Selected PLMN MCC = 405
Num MNC Digits= 3
Selected PLMN MNC = 874
Allowed Access= 0
TAC = 3
Freq Band Indicator = 78","50
","  32 00 23 B8 9F 69 A7 36 C9 97 F2 00 
 ", 04 00 00 00 0E 00 E0 A9 09 00 2A 9D09 00 64 00 64 00 01 00 73 00 00 0000 00 95 01 03 6A 03 00 03 00 00 004E 00 
22,2021 Apr 14,04:46:29.970, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change
 DL Config= 1
 UL Config= 1
 ML1 State Change = 5
Log Fields Change BMask= 0x70
Num Records= 1
Num Total Slots= 80
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0|80| 1| 1| 0| 0| 0| 0| 123| 0| 123| 0| 0|0.00|","112
","  70 00 88 B8 B1 06 A8 36 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 01 51 00 0070 00 00 01 00 05 00 10 01 00 00 0000 00 00 00 00 00 00 00 50 00 00 0001 00 00 00 01 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 007B 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 7B 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 
23,2021 Apr 14,04:46:29.970, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 0
TB ReTx Bytes= 0
Num MCS= 0
Num PRB= 0
PHR= 0
Total Power= 0
Num New TX TB= 0
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 0
TPC Accum= 0
Num ULSCH Sched= 0
Num No ULSCH Sched = 0
Pcmax= 0 dbm10","128
","  80 00 81 B8 93 07 A8 36 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 
24,2021 Apr 14,04:46:29.972, 0xB80C  NR5G NAS MM5G State,"Subscription ID = 1
Misc ID = 0
Version = 1
MM5G State= REGISTERED_INITIATED
Mm5g Registered Initiated Substate = 1
PLMN ID
 Identity = { 0x04, 0x45, 0x78 }
GUTI
 UE Id= 5G_GUTI
 GUTI PLMN ID
Identity = { 0x04, 0x45, 0x78 }
 AMF Region ID= 0x01
 AMF Set ID = 0x000D
 AMF Pointer= 0x14
 5G TMSI= { 0x13, 0x00, 0x00, 0x00 }
MM5G Update Status= UPDATED
NR5G TAC
 Octet= { 0, 0, 3 }","38
","  26 00 0C B8 BC AD A9 36 C9 97 F2 00 
 ", 01 00 00 00 02 01 00 04 45 78 02 0445 78 01 0D 00 14 13 00 00 00 00 0000 03 
25,2021 Apr 14,04:46:29.972, 0xB815  NR5G NAS MM5G NSSAI Info,"Subscription ID = 1
Misc ID = 0
Version = 1
Reason= MM5G_REG_REQ
PLMN ID = { 0x04, 0x45, 0x78 }
NSSAI List Type = NR5G_REQ_S_NSSAI
Num NSSAI = 1
NSSAI List
 
 | | ||Mapping|Mapped|Mapped|
 |#|SST|SD Val|Exists |SST |SD Val|
 
 |0| 0x01|0x00|false|0xFF|0xFF|
 | | |0x00| ||0xFF|
 | | |0x01| ||0xFF|","31
","  1F 00 15 B8 47 BB A9 36 C9 97 F2 00 
 ", 01 00 00 00 00 04 45 78 04 01 01 0000 01 00 FF FF FF FF 
